anfitriao_id,anfitriao_nome,anf_data_cadastro,anf_tempo_resposta,anf_taxa_resposta,anf_taxa_aceitacao,super_anfitriao,anf_bairro,anf_num_total_anuncios,anf_foto_perfil,anf_identidade_verificada
43004993,Casa Dos Sonhos -,2015-08-31,within an hour,100%,97%,f,,2.0,t,t
167803762,Francisco,2018-01-14,within a few hours,100%,100%,f,,0.0,t,f
365525404,Livia Bonfim,2020-09-01,a few days or more,0%,,f,,1.0,t,t
4102384,Anna,2012-11-09,within an hour,100%,96%,t,,1.0,t,t
365608089,Andre,2020-09-02,within a few hours,100%,100%,f,,0.0,t,t
82413810,Fernanda,2016-07-08,,,0%,f,,0.0,t,f
365798877,Fernanda,2020-09-03,a few days or more,33%,100%,f,,0.0,t,t
365665576,Denilson,2020-09-02,within a day,100%,100%,f,,0.0,t,f
747601,Mari,2011-06-26,within a few hours,100%,0%,f,Bela Vista,4.0,t,t
187141743,Reinaldo E Amanda,2018-04-30,within an hour,96%,95%,f,,5.0,t,t
41562673,Barbara Ketty,2015-08-15,within a day,90%,67%,f,,3.0,t,t
159988893,Alessandra,2017-11-24,,,,f,,0.0,t,f
228293331,Marilia,2018-11-29,within a day,67%,25%,f,,0.0,t,t
115834913,Lucas Leonard,2017-02-10,within a day,60%,62%,f,,1.0,t,t
309623272,Ana Cristina,2019-11-14,within a few hours,67%,100%,f,,2.0,t,t
4690157,Edivaldo,2013-01-13,,,,f,,0.0,t,f
302169127,Felipe,2019-10-13,a few days or more,0%,0%,f,,1.0,t,t
238963166,David Williams,2019-01-25,a few days or more,46%,100%,f,,1.0,t,f
366210484,Sociedade Polonia,2020-09-06,,,,f,,1.0,t,t
12282177,Felipe,2014-02-16,within an hour,100%,100%,t,,2.0,t,t
17688621,Andrea,2014-07-05,within a few hours,100%,100%,f,,0.0,t,t
366235747,Michael,2020-09-06,within an hour,100%,0%,f,,3.0,t,t
104341614,Fabricio,2016-11-19,within a few hours,100%,50%,f,,1.0,t,t
221910236,Maria Fernanda,2018-10-21,within a few hours,100%,100%,f,,0.0,t,t
104804815,Viviane,2016-11-22,within an hour,100%,96%,t,,0.0,t,t
296988518,J Carlos,2019-09-22,within a few hours,100%,,f,,1.0,t,t
365765625,Wilson,2020-09-03,within an hour,100%,100%,f,,1.0,t,t
76780066,Gustavo,2016-06-09,within an hour,100%,100%,f,,4.0,t,t
296382182,Tierri,2019-09-19,within a day,100%,50%,f,,1.0,t,t
275138105,Junior,2019-07-10,within a few hours,90%,69%,f,,1.0,t,t
265060266,Karinne,2019-05-29,within a day,90%,97%,t,,0.0,t,t
366448303,Patricia,2020-09-07,within a few hours,100%,94%,f,,0.0,t,f
366437411,Marcos,2020-09-07,a few days or more,0%,,f,,0.0,t,f
366395693,Gecilene,2020-09-07,a few days or more,0%,,f,,0.0,t,f
272754110,Sergio Luiz,2019-07-01,,,,f,,0.0,t,t
157430407,Joseph,2017-11-04,a few days or more,10%,100%,f,,3.0,t,t
366541017,Tatiana,2020-09-08,a few days or more,0%,,f,,1.0,t,t
366556475,Rafael,2020-09-08,a few days or more,0%,100%,f,,0.0,t,f
335502391,Luan,2020-02-11,within a day,78%,79%,f,,2.0,t,t
363695816,Sandro,2020-08-21,,,,f,,0.0,t,t
233651934,Elizabeth,2019-01-01,within a few hours,67%,100%,f,,2.0,t,t
350242362,Marcio,2020-06-15,a few days or more,0%,75%,f,,1.0,t,t
160898379,Waldemiro,2017-12-01,,,,f,,0.0,t,f
66814152,Luiza,2016-04-11,within an hour,100%,100%,f,,2.0,t,t
48706368,Telma,2015-11-10,a few days or more,0%,100%,f,,0.0,t,f
152576369,Paula,2017-09-29,a few days or more,0%,25%,f,,2.0,t,t
97120976,Paulo Roberto,2016-09-28,,,,f,,6.0,t,t
34773818,CRE Administraçao De Imoveis,2015-06-01,within an hour,100%,98%,t,,0.0,t,t
366913236,Daniel,2020-09-10,within a few hours,84%,99%,t,,6.0,t,t
22129521,Tiago,2014-10-04,within an hour,100%,80%,f,,1.0,t,f
69152498,Eduardo,2016-04-27,within an hour,100%,81%,t,,3.0,t,t
366973870,Patrick,2020-09-10,within an hour,100%,100%,t,,1.0,t,t
202140905,Dênis,2018-07-13,,,100%,f,,1.0,t,f
306471698,Milena,2019-11-03,within a few hours,80%,79%,f,,0.0,t,f
184979124,Isadora,2018-04-18,a few days or more,17%,33%,f,,0.0,t,t
139645580,Renato,2017-07-10,,,,f,,0.0,t,f
182269785,Camila,2018-04-03,within a few hours,100%,98%,t,,1.0,t,t
87543835,Milena,2016-08-02,within a day,100%,,f,,1.0,t,t
365165459,Marcelino Lage,2020-08-30,a few days or more,0%,50%,f,,1.0,t,t
30986202,Adriano,2015-04-10,within a day,100%,64%,t,Flamengo,4.0,t,t
367489413,Maiana,2020-09-14,a few days or more,0%,,f,,0.0,t,f
18411711,Mauro,2014-07-19,within an hour,100%,100%,f,,1.0,t,t
55819134,Sonia,2016-01-23,within an hour,100%,50%,f,,0.0,t,t
7838023,Elvis,2013-07-30,within an hour,100%,71%,t,,1.0,t,t
276091882,Maria Dulce,2019-07-14,within an hour,100%,80%,f,,0.0,t,t
74908801,Guto,2016-05-30,within an hour,94%,97%,f,,3.0,t,t
365495657,Juliana,2020-09-01,within an hour,100%,95%,t,,1.0,t,t
234403269,Fabricia,2019-01-04,within an hour,100%,100%,f,,0.0,t,f
367708715,Talita Rafaela,2020-09-15,a few days or more,0%,100%,f,,2.0,t,t
367709421,Fernanda,2020-09-15,,,,t,,0.0,t,t
66875857,Gil,2016-04-12,within an hour,100%,96%,t,,3.0,t,t
911815,Maria Cristina,2011-08-02,,,,f,,0.0,t,f
226827637,Sergio,2018-11-21,within a day,50%,97%,f,,1.0,t,t
367847195,Eunice,2020-09-16,a few days or more,0%,0%,f,,1.0,t,f
13337968,Heitor,2014-03-20,a few days or more,10%,0%,f,,0.0,t,f
23829055,Carla,2014-11-16,,,0%,f,,3.0,t,t
147496320,Maria Luíza,2017-08-24,within a few hours,100%,80%,t,,2.0,t,t
368149104,Pedro,2020-09-18,a few days or more,0%,,f,,1.0,t,t
70297671,Carolina,2016-05-04,within a few hours,90%,83%,t,,0.0,t,t
151152203,Claudio Roberto,2017-09-18,within an hour,100%,100%,f,,2.0,t,t
9245820,André,2013-10-05,a few days or more,0%,14%,f,,6.0,t,t
24685970,Mariana,2014-12-10,within an hour,100%,100%,f,,2.0,t,t
39503162,Rosi,2015-07-25,a few days or more,36%,20%,f,,8.0,t,t
368263947,Alexandre,2020-09-19,within an hour,83%,46%,f,,2.0,t,t
357207540,Gustavo,2020-07-19,within an hour,98%,100%,t,,4.0,t,t
110888261,Mariana,2017-01-10,within a day,100%,100%,f,,0.0,t,f
83314852,Ricardo,2016-07-12,within an hour,100%,100%,f,,3.0,t,t
102127861,Jorge,2016-11-01,within a few hours,100%,100%,f,,1.0,t,t
338385760,Fernanda,2020-02-23,a few days or more,0%,,f,,2.0,t,t
1896409,Mai,2012-03-10,within a day,100%,67%,f,,1.0,t,t
45283217,Clarice,2015-09-28,within an hour,100%,91%,f,,0.0,t,t
108607501,Pamella,2016-12-26,,,,f,,3.0,t,t
106321367,Erli,2016-12-05,,,100%,f,,3.0,t,t
364834594,La Ferme,2020-08-28,a few days or more,0%,0%,f,,1.0,t,t
215903682,Edwaldo,2018-09-17,within an hour,100%,87%,f,,4.0,t,f
46110584,Luís Guilherme,2015-10-08,,,,f,,1.0,t,f
129465722,Afonso,2017-05-08,within a day,50%,90%,f,,0.0,t,f
12938211,Luxury Worldwide,2014-03-08,within an hour,100%,80%,t,Graça,22.0,t,t
368711571,João Carlos,2020-09-22,,,100%,f,,0.0,t,t
32136799,Mateus,2015-04-28,within an hour,90%,100%,f,,0.0,t,f
368773274,Lana Ayres Farias,2020-09-22,,,,f,,1.0,t,t
60227494,Debora,2016-02-24,within a day,100%,100%,f,,0.0,t,t
176349153,Ivana,2018-03-03,,,,f,,0.0,t,f
363367758,Valéria,2020-08-19,,,,f,,0.0,t,t
67317126,Florinda,2016-04-15,within an hour,100%,100%,f,,1.0,t,f
368922188,Tuninhoprofessor,2020-09-23,within an hour,100%,97%,f,,1.0,t,t
368959719,Hérima,2020-09-23,within a few hours,100%,100%,f,,0.0,t,t
266326263,Beatriz,2019-06-04,,,67%,f,,1.0,t,t
106657869,João Victor,2016-12-08,within a few hours,100%,0%,f,,0.0,t,t
67502863,Giuliano,2016-04-16,within a few hours,100%,75%,f,,1.0,t,f
97950006,Sandro,2016-10-04,,,75%,f,,3.0,t,t
369170510,Gabriel,2020-09-25,,,,f,,1.0,t,t
238748093,Daiara,2019-01-24,within an hour,100%,20%,f,,0.0,t,t
273134123,Rita,2019-07-02,,,,f,,1.0,t,t
209168308,Jorge,2018-08-12,within a few hours,100%,100%,f,,1.0,t,t
369266573,Carla,2020-09-25,a few days or more,0%,50%,f,,0.0,t,f
150437143,Alex,2017-09-13,,,,f,,2.0,t,t
258266880,Carlos,2019-04-26,,,,f,Cocó,0.0,t,t
369428151,Luana,2020-09-26,within an hour,100%,100%,f,,0.0,t,t
367887912,Sveglia,2020-09-16,within an hour,100%,97%,t,,2.0,t,f
309741726,Scheila,2019-11-15,,,,t,,2.0,t,t
369708259,Selina,2020-09-28,,,,f,,9.0,t,t
43208705,Ana,2015-09-02,within an hour,98%,98%,t,,1.0,t,t
170939315,Roberto,2018-01-31,within an hour,100%,100%,t,,0.0,t,t
111126261,Fernanda,2017-01-12,within an hour,100%,96%,t,,0.0,t,t
215275310,Williane,2018-09-13,within a day,100%,100%,f,,0.0,t,f
369739366,Maxwel,2020-09-28,a few days or more,0%,0%,f,,0.0,t,t
118729127,Terezinha,2017-03-01,within an hour,100%,98%,t,,2.0,t,t
122269418,Bruno,2017-03-23,within an hour,100%,98%,t,,2.0,t,t
369804845,Vinicius,2020-09-29,a few days or more,0%,33%,f,,1.0,t,t
307034884,Katia,2019-11-04,within a few hours,100%,,f,,0.0,t,t
239212423,Karen,2019-01-27,,,50%,f,,0.0,t,f
369833313,Felippe,2020-09-29,within an hour,89%,99%,t,,4.0,t,t
77738224,Luiz,2016-06-14,within an hour,100%,100%,f,,0.0,t,f
110873918,Thiago,2017-01-10,within an hour,100%,81%,t,Pinheiros,18.0,t,t
304204966,Lenine,2019-10-24,within an hour,100%,75%,f,,0.0,t,t
370027896,Luana,2020-09-30,,,,f,,12.0,t,t
346655886,Marcus André,2020-05-18,within an hour,100%,95%,t,,0.0,t,t
303131801,André Felipe,2019-10-18,within an hour,100%,100%,f,,0.0,t,t
370001932,Milton Luiz,2020-09-30,within a few hours,100%,82%,f,,0.0,t,f
51322587,Guilherme,2015-12-14,within an hour,100%,100%,t,,0.0,t,t
370097462,Maria,2020-10-01,within a few hours,80%,50%,f,,1.0,t,t
154358509,Márcio,2017-10-12,a few days or more,17%,0%,f,,1.0,t,t
204462205,Caroline,2018-07-23,within an hour,100%,100%,t,,0.0,t,t
366352974,Jéssica,2020-09-07,,,100%,f,,1.0,t,f
370156790,Vitoria,2020-10-01,,,,f,,1.0,t,t
13272749,Sonia,2014-03-18,,,50%,f,,3.0,t,t
4183269,Fernando,2012-11-18,within an hour,100%,95%,f,,1.0,t,t
370185577,Marina,2020-10-01,within a day,100%,100%,f,,1.0,t,t
370181348,William Ariosa,2020-10-01,within a day,100%,83%,f,,0.0,t,t
66269783,Deyva,2016-04-07,within a few hours,100%,83%,f,,0.0,t,t
95187479,Renata,2016-09-14,within a few hours,100%,86%,f,,0.0,t,t
98289727,Mm Aluguel Por Temporada,2016-10-05,within an hour,95%,100%,f,,6.0,t,t
370330574,Ricardo,2020-10-02,,,,f,,1.0,t,t
169359701,Josy,2018-01-22,within a few hours,100%,100%,f,,0.0,t,f
135542002,Robson Martins,2017-06-17,within an hour,100%,99%,t,,3.0,t,t
53829328,Ariene,2016-01-08,a few days or more,0%,0%,f,,1.0,t,t
302209040,Vinicius,2019-10-13,within an hour,100%,43%,f,,2.0,t,t
127312496,Glauber,2017-04-24,a few days or more,25%,100%,f,,0.0,t,f
106617094,Stella,2016-12-08,a few days or more,0%,24%,f,,3.0,t,t
369680220,Melissa Ariane Da,2020-09-28,within a few hours,100%,100%,f,,1.0,t,t
3655998,Annelise,2012-09-23,a few days or more,40%,47%,f,,5.0,t,t
326512641,Liamara,2020-01-11,within a few hours,100%,0%,f,,2.0,t,t
19189869,Michele,2014-07-30,,,,t,,2.0,t,t
360055277,Beatriz,2020-08-02,within an hour,100%,80%,f,,1.0,t,t
370655285,Wagner,2020-10-04,within an hour,90%,100%,f,,1.0,t,t
100112487,Sandro,2016-10-17,within a few hours,100%,95%,f,,0.0,t,t
234558774,André,2019-01-05,a few days or more,0%,100%,f,,1.0,t,t
369985833,Milton,2020-09-30,within an hour,100%,99%,t,,0.0,t,f
129548157,Maria Vittoria,2017-05-09,within a few hours,100%,91%,t,,0.0,t,t
324512591,Carlos Eduardo,2020-01-05,within a day,100%,,f,,1.0,t,t
312946936,Carmem,2019-11-28,,,,f,,2.0,t,f
321322223,Rafaela,2019-12-26,a few days or more,33%,100%,f,,2.0,t,t
367084861,Gabriel,2020-09-11,within an hour,67%,33%,f,,1.0,t,t
60598317,,,,,,,,,,
272591628,Belchior,2019-06-30,,,,t,,1.0,t,t
12009349,Bia,2014-02-06,within an hour,100%,94%,t,,0.0,t,t
97783503,Tobias,2016-10-03,,,,f,,2.0,t,f
46506082,Vanessa,2015-10-13,within a few hours,100%,94%,f,,0.0,t,t
27327525,Angela,2015-02-06,within a few hours,100%,88%,f,,2.0,t,t
370903725,"Loic, Estelle And Co",2020-10-06,,,,f,,0.0,t,t
158216256,Scuissiato,2017-11-10,within a day,90%,40%,f,,0.0,t,t
58879577,Camila,2016-02-15,a few days or more,0%,100%,f,,2.0,t,f
293545485,Lygia,2019-09-09,within a few hours,100%,89%,f,,3.0,t,t
112413334,Grace,2017-01-20,within an hour,100%,93%,t,,1.0,t,f
273889976,Paulo,2019-07-05,within an hour,100%,100%,t,,1.0,t,t
370969081,Jose Renato,2020-10-07,a few days or more,0%,,f,,0.0,t,t
371025880,Marcio,2020-10-07,within a day,100%,82%,f,,0.0,t,t
351985135,Rent Relax,2020-06-26,within a day,50%,53%,f,,1.0,t,t
11364589,Ian,2015-07-22,within a few hours,100%,100%,t,,0.0,t,t
371224123,Luciana,2020-10-09,,,97%,f,,0.0,t,t
9907394,Maria,2013-11-09,within a few hours,100%,56%,f,,1.0,t,t
53048520,Patricia,2016-01-02,within a day,100%,,f,,1.0,t,f
100120095,Sueli,2016-10-17,a few days or more,0%,,f,,1.0,t,t
6054940,Johanna,2013-04-23,,,,f,,0.0,t,t
370068279,Casa Bernardo,2020-09-30,,,100%,f,,1.0,t,t
371390038,Lenir,2020-10-10,within a day,80%,83%,f,,0.0,t,t
109964522,Karla,2017-01-05,within a few hours,90%,57%,f,,0.0,t,f
341156715,André,2020-03-10,within an hour,100%,93%,f,,0.0,t,t
265080684,Daniele,2019-05-30,,,,f,,0.0,t,t
115707754,Adriano,2017-02-09,within an hour,100%,99%,f,,3.0,t,t
11556314,Bruno,2014-01-22,within an hour,100%,91%,f,,2.0,t,t
9220574,Nicholas,2013-10-04,within an hour,100%,88%,t,,0.0,t,t
1800703,Geison Frank,2012-02-23,within an hour,100%,100%,t,,10.0,t,t
370572011,Roseli,2020-10-04,within a few hours,86%,79%,f,,1.0,t,t
41846354,Reynaldo,2015-08-18,,,,f,,1.0,t,t
291108005,Vandre,2019-09-02,within a few hours,100%,99%,t,,1.0,t,t
134108331,Luiz André,2017-06-08,within an hour,97%,75%,t,,2.0,t,t
371808238,Elis,2020-10-13,within an hour,100%,93%,t,,1.0,t,t
6462755,Claudia,2013-05-19,a few days or more,0%,100%,f,,1.0,t,f
246651580,Neide,2019-03-03,within an hour,100%,100%,f,,1.0,t,t
26589002,Carlos,2015-01-23,within a day,50%,73%,f,,0.0,t,t
369573594,Letusa,2020-09-27,,,,f,,1.0,t,t
371896553,Suzane,2020-10-14,within a few hours,100%,94%,f,,0.0,t,t
371915689,Discovery Hostel,2020-10-14,within a day,91%,88%,f,,1.0,t,t
127340657,Suzana,2017-04-24,within a day,100%,100%,f,,1.0,t,t
371919590,Maria Izabel,2020-10-14,within a few hours,83%,100%,f,,0.0,t,t
170905045,Henrique,2018-01-31,within a day,80%,67%,f,,0.0,t,f
26099880,Rafael,2015-01-14,within an hour,100%,100%,f,,2.0,t,t
349300873,Suellen,2020-06-09,within an hour,100%,100%,t,,3.0,t,t
34298295,Nathália,2015-05-26,within a day,73%,90%,f,,1.0,t,f
245751164,Jose Luis,2019-02-27,,,,f,,1.0,t,t
371954382,Maria Claudia,2020-10-14,within an hour,100%,99%,t,,2.0,t,t
76162985,Lilly,2016-06-06,,,,f,,2.0,t,t
116539832,Thiago,2017-02-15,within a day,50%,94%,f,,1.0,t,t
222435217,Carla,2018-10-24,within an hour,100%,98%,t,,0.0,t,t
372162002,Evelyn,2020-10-16,a few days or more,0%,100%,f,,0.0,t,f
141142347,Mary,2017-07-18,,,,f,,0.0,t,t
228024300,Carol,2018-11-28,within an hour,100%,100%,f,,2.0,t,t
130567283,Alberes,2017-05-16,within a few hours,89%,86%,f,,1.0,t,t
65463523,Elisabete,2016-04-02,within an hour,100%,100%,f,,0.0,t,f
372260273,Gaia,2020-10-17,within a day,50%,100%,t,,1.0,t,t
15911309,Sonia,2014-05-23,within an hour,100%,100%,t,,0.0,t,t
2687099,Ludmyla,2012-06-19,within a day,100%,77%,f,,0.0,t,t
95475592,José Antônio,2016-09-16,within an hour,100%,96%,t,,2.0,t,t
372385273,Alfredo,2020-10-18,,,100%,f,,1.0,t,t
372399255,Marco,2020-10-18,,,,f,,2.0,t,t
488233,Raffaella,2011-04-06,,,0%,f,,0.0,t,t
10250770,Juliette,2013-11-25,within an hour,100%,99%,t,,1.0,t,t
372551167,Tatiana,2020-10-19,within an hour,100%,,f,,1.0,t,t
372553463,Thulio,2020-10-19,,,100%,f,,2.0,t,f
372555452,Waldo,2020-10-19,a few days or more,0%,,f,,0.0,t,f
239246208,Daniel,2019-01-27,within an hour,100%,97%,t,,0.0,t,t
358641893,Marli,2020-07-26,within an hour,100%,100%,f,,1.0,t,t
165287696,José Carlos,2018-01-01,within an hour,100%,100%,f,,0.0,t,t
372576408,Elisane Rosa,2020-10-19,,,,f,,0.0,t,t
1542465,Marcio,2011-12-28,a few days or more,25%,25%,f,,1.0,t,t
317523924,Vanessa,2019-12-14,a few days or more,0%,,f,,1.0,t,t
379305690,Adriano,2020-12-10,,,,f,,1.0,t,f
372694145,Nazareth,2020-10-20,within a few hours,100%,100%,f,,0.0,t,t
372706294,Suzana,2020-10-20,,,,f,,0.0,t,f
297944021,André,2019-09-25,within an hour,100%,98%,t,,5.0,t,t
342344399,Nelia,2020-03-23,,,100%,f,,1.0,t,t
9698063,Thiago,2013-10-29,within an hour,100%,96%,t,,1.0,t,t
4725915,Sandro,2013-01-16,a few days or more,0%,33%,f,,1.0,t,t
206718622,Cláudio,2018-08-01,within an hour,100%,58%,t,,2.0,t,f
372698841,Victor,2020-10-20,within a few hours,100%,83%,f,,0.0,t,t
223565379,Monica,2018-10-31,within a day,50%,0%,f,,1.0,t,f
63509365,Fil,2016-03-18,within a day,80%,20%,f,,2.0,t,t
162877503,Patricia,2017-12-16,within an hour,100%,94%,f,,0.0,t,t
215914207,Amanda,2018-09-17,within an hour,100%,92%,f,,4.0,t,t
14015723,Geraldo & Simone,2014-04-07,within an hour,100%,98%,t,,3.0,t,t
373020102,Duda,2020-10-23,,,,f,,0.0,t,t
270777876,Matheus,2019-06-23,within an hour,100%,96%,f,,2.0,t,t
22482612,Mauricio,2014-10-13,,,,f,,1.0,t,t
4862604,Maria,2013-01-27,within an hour,100%,100%,f,Copacabana,0.0,t,t
2266520,Carolina,2012-05-01,,,,f,,1.0,t,t
347558235,Hostel,2020-05-25,a few days or more,20%,50%,f,,0.0,t,t
373063425,Alessandra,2020-10-23,,,,f,,0.0,t,t
37793002,Luiz Claudio (Cau),2015-07-07,within an hour,100%,100%,f,,1.0,t,t
122085875,Louise,2017-03-22,within a day,75%,,f,,0.0,t,t
366061441,Fagner,2020-09-05,within an hour,100%,100%,f,,1.0,t,f
321974870,Jose,2019-12-28,within a few hours,100%,0%,f,,1.0,t,t
131908016,Líbera,2017-05-25,within a few hours,70%,80%,t,,2.0,t,t
164880057,Claudio,2017-12-29,,,,f,,1.0,t,t
118875640,Paula,2017-03-02,within a day,50%,,f,,2.0,t,f
381381637,Rosane,2020-12-23,,,,f,,1.0,t,f
2869372,Luciana,2012-07-08,within an hour,100%,100%,t,,1.0,t,t
373294479,Ivonilson,2020-10-25,within an hour,100%,100%,f,,0.0,t,t
102686834,Karen,2016-11-06,within a few hours,100%,,f,,0.0,t,t
373346858,Cláudia Regina,2020-10-26,within an hour,100%,94%,t,,0.0,t,t
5454647,Danilo,2013-03-13,a few days or more,0%,50%,f,,1.0,t,f
28627455,Pedro,2015-03-02,within a day,100%,100%,f,,0.0,t,t
14972783,Eliana Linhares,2014-05-01,within a day,88%,100%,f,,1.0,t,t
373411454,Mariana,2020-10-26,a few days or more,6%,37%,f,,1.0,t,t
373420257,Larissa,2020-10-26,within a day,100%,,f,,1.0,t,f
26399481,Marília,2015-01-20,within a few hours,82%,67%,f,,0.0,t,t
98934655,César,2016-10-09,a few days or more,0%,50%,f,,1.0,t,t
163068021,Heggas,2017-12-17,within a few hours,88%,100%,f,,0.0,t,t
107447883,Kátia,2016-12-16,within a day,70%,67%,f,,2.0,t,f
54228464,Tatiana,2016-01-11,a few days or more,25%,14%,f,,1.0,t,t
65679245,Fernanda,2016-04-03,,,,f,,0.0,t,f
141417860,Jose,2017-07-19,,,,f,,0.0,t,t
2660816,Marcela,2012-06-17,within a few hours,100%,100%,t,,0.0,t,t
14691430,Bernardo,2014-04-24,,,100%,f,,0.0,t,t
373626137,Alexandre,2020-10-28,within a few hours,100%,78%,f,,1.0,t,t
373641978,Locação,2020-10-28,within a few hours,100%,44%,f,,1.0,t,t
224874342,Bruno,2018-11-08,within an hour,100%,91%,t,,1.0,t,t
373659956,Maria Das Dores,2020-10-28,within an hour,100%,100%,f,,1.0,t,t
373688624,Carlos,2020-10-29,within an hour,100%,67%,f,,0.0,t,t
321308432,Leny,2019-12-26,within an hour,100%,100%,f,,3.0,t,t
373733522,Elaine,2020-10-29,within an hour,100%,98%,t,,3.0,t,t
191617985,Wallace,2018-05-25,within an hour,100%,85%,t,,1.0,t,t
373733287,Flávia,2020-10-29,within an hour,100%,100%,t,,1.0,t,t
240610100,Jandira,2019-02-02,,,,f,,3.0,t,f
373903241,Fernanda,2020-10-30,within a day,100%,50%,f,,0.0,t,t
2610918,Sally,2012-06-11,within an hour,100%,100%,f,,2.0,t,f
21245882,Adriano Silva,2014-09-12,within a few hours,67%,88%,f,,2.0,t,t
370755869,Clarice,2020-10-05,within an hour,100%,100%,t,,0.0,t,t
251775768,Roberta,2019-03-28,,,33%,f,,1.0,t,t
343889672,Sidnei,2020-04-14,,,,f,,1.0,t,f
59326015,Eduardo,2016-02-18,within a few hours,100%,100%,f,,7.0,t,t
372825151,Victor,2020-10-21,a few days or more,0%,62%,f,,1.0,t,t
363001721,Joana D Arc Rodrigues,2020-08-17,within a day,100%,100%,f,,1.0,t,t
74302933,Virginia,2016-05-27,within a few hours,100%,96%,t,Centro,5.0,t,t
153931592,Thiago,2017-10-09,within a day,54%,63%,f,,0.0,t,f
306562660,Jorge,2019-11-03,within an hour,100%,100%,f,,0.0,t,f
83898449,Dany,2016-07-15,within a day,100%,,f,,1.0,t,t
374157999,Rita De Cássia,2020-11-02,within an hour,100%,88%,t,,1.0,t,t
374160136,Michael,2020-11-02,a few days or more,0%,50%,f,,1.0,t,t
373303515,Marcia,2020-10-25,within a few hours,100%,93%,t,,0.0,t,f
90837339,Ivan,2016-08-19,within an hour,100%,100%,t,,0.0,t,t
11390380,Clarice,2014-01-17,within a day,100%,94%,f,,1.0,t,t
310488301,Caroline,2019-11-18,within an hour,100%,97%,t,,1.0,t,t
26200445,Marcos,2015-01-16,within a few hours,100%,94%,f,,0.0,t,f
374233996,Karen,2020-11-02,within a few hours,100%,,f,,1.0,t,t
42475916,Alexandre,2015-08-25,within an hour,100%,57%,f,,1.0,t,f
22516872,Luis,2014-10-14,within an hour,100%,,t,,3.0,t,t
17516247,Gabriela,2014-07-01,,,0%,f,,2.0,t,t
18683658,Adriana,2014-07-22,,,67%,f,,0.0,t,f
7535012,Luciana,2013-07-16,,,100%,f,,1.0,t,t
5004731,Mauricio Miranda,2013-02-07,a few days or more,20%,,f,,2.0,t,t
374349088,Gustavo,2020-11-03,within an hour,100%,71%,f,,1.0,t,f
104785053,Julyene,2016-11-22,a few days or more,0%,13%,f,,0.0,t,t
374424640,Tania,2020-11-04,,,100%,f,,1.0,t,t
374448810,Caio,2020-11-04,within a day,50%,100%,f,,0.0,t,f
211530980,Ana,2018-08-24,a few days or more,40%,33%,f,,0.0,t,t
279383567,Natasha,2019-07-26,within a few hours,100%,100%,t,,2.0,t,t
1859144,Jonel,2012-03-04,within an hour,100%,100%,f,,0.0,t,f
299675645,Paula,2019-10-03,within an hour,100%,100%,f,,0.0,t,t
374521777,Rosemberg,2020-11-05,within a few hours,100%,88%,f,,1.0,t,t
374535864,Manoel,2020-11-05,within an hour,100%,,f,,0.0,t,t
77006017,Micael,2016-06-10,a few days or more,0%,0%,f,,0.0,t,t
36051308,Anton,2015-06-17,within an hour,100%,100%,t,Tverskoy,3.0,t,f
49479114,Moradia,2015-11-20,a few days or more,11%,100%,f,,17.0,t,f
369158891,Sheila,2020-09-24,within an hour,100%,94%,t,,1.0,t,t
192577742,Cíntia,2018-05-30,within an hour,100%,100%,f,,1.0,t,t
374670667,Bheatriz,2020-11-06,within an hour,100%,88%,f,,1.0,t,t
62715407,Patricia Maria De Castro,2016-03-13,within a few hours,100%,0%,f,,1.0,t,f
374773709,Vane,2020-11-07,a few days or more,0%,,f,,1.0,t,f
374558758,Leandro,2020-11-05,within a few hours,100%,89%,t,,1.0,t,t
276571576,Denize,2019-07-16,a few days or more,0%,100%,f,,3.0,t,t
17821912,Flavio,2014-07-08,within a few hours,100%,74%,f,,6.0,t,t
374872826,Lilia,2020-11-08,a few days or more,0%,,f,,1.0,t,f
374889083,Shirlei Sant 'Anna Leitão,2020-11-08,,,,f,,1.0,t,t
374880383,Chez Rob & Alex,2020-11-08,within an hour,100%,99%,t,,0.0,t,t
374911844,Jose Ricardo,2020-11-08,,,100%,f,,1.0,t,t
374910551,Jackeline,2020-11-08,,,,f,,0.0,t,t
367485981,Marcelo,2020-09-14,,,100%,f,,0.0,t,t
375022677,Maria De Lourdes,2020-11-09,within a day,75%,92%,f,,0.0,t,f
275347422,Osny,2019-07-11,within a few hours,100%,100%,f,,0.0,t,t
375039665,Flávio,2020-11-09,a few days or more,20%,100%,f,,0.0,t,f
265513172,Mariah,2019-05-31,a few days or more,0%,100%,f,,1.0,t,f
234686538,Sebastian,2019-01-06,within an hour,100%,100%,f,,0.0,t,f
43538932,Fabiana,2015-09-06,a few days or more,0%,50%,f,,1.0,t,t
120091928,Joana,2017-03-10,,,,f,,0.0,t,f
218991881,Vinicius,2018-10-05,within a day,50%,0%,f,,0.0,t,t
345398503,EXPERIENCE Rio De Janeiro,2020-05-04,,,,f,,1.0,t,t
141026495,Adriani,2017-07-17,a few days or more,0%,33%,f,,1.0,t,f
375188405,Paulo,2020-11-10,,,,f,,1.0,t,t
76824461,Marina,2016-06-09,,,,f,,0.0,t,f
375199501,Jessica,2020-11-10,,,,f,,1.0,t,f
375213956,Alcides,2020-11-10,within an hour,100%,100%,f,,1.0,t,t
